date,股價,開盤價,收盤價,最高價,最低價,成交張數,成交筆數,成交金額,成交均張,漲跌幅,買進_外陸資買進股數(不含外資自營商),賣出_外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),買進_投信買進股數,賣出_投信賣出股數,投信買賣超股數,買進_自營商買進股數(自行買賣+避險),賣出_自營商賣出股數(自行買賣+避險),自營商買賣超股數,三大法人買進股數,三大法人賣出股數,三大法人買賣超股數,累計_買進_外陸資買進股數(不含外資自營商),累計_賣出_外陸資賣出股數(不含外資自營商),累計_外陸資買賣超股數(不含外資自營商),累計_買進_投信買進股數,累計_賣出_投信賣出股數,累計_投信買賣超股數,累計_買進_自營商買進股數(自行買賣+避險),累計_賣出_自營商賣出股數(自行買賣+避險),累計_自營商買賣超股數,累計_三大法人買進股數,累計_三大法人賣出股數,累計_三大法人買賣超股數,融資_融資買進(張),融資_融資賣出(張),融資_融資現金償還(張),融資_增減(張),融資_融資今日餘額(張),融券_融券買進(張),融券_融券賣出(張),融券_融券償還(張),融券_增減(張),融券_融券今日餘額(張),資券互抵(張),累計_融資_融資買進(張),累計_融資_融資賣出(張),累計_融資_增減(張),累計_融券_融券買進(張),累計_融券_融券賣出(張),累計_融券_增減(張),借券賣出_當日賣出,借券賣出_當日還券,借券賣出_當日調整,借券賣出_增減,借券賣出_當日餘額,借券賣出_次一營業日可限額,累計_借券賣出_當日賣出,累計_借券賣出_當日還券,累計_借券賣出_增減,1-999(股),"1,000-5,000(股)","5,001-10,000(股)","10,001-15,000(股)","15,001-20,000(股)","20,001-30,000(股)","30,001-40,000(股)","40,001-50,000(股)","50,001-100,000(股)","100,001-200,000(股)","200,001-400,000(股)","400,001-600,000(股)","600,001-800,000(股)","800,001-1,000,000(股)","1,000,001(股)以上",Label
2020-03-03,15.5,15.55,15.5,15.75,15.35,88570.0,12722.0,1374038766.0,6.96,0.25,38967509.0,67969273.0,-29001764.0,75000.0,307000.0,-232000.0,1219000.0,1336000.0,-117000.0,40261509.0,69612273.0,-29350764.0,19809858021.0,18817169814.0,992688207.0,295758339.0,251326361.0,44431978.0,910939398.0,900818857.0,10120541.0,21016555758.0,19969315032.0,1047240726.0,2500.0,2880.0,0.0,-380.0,42852.0,97.0,128.0,0.0,31.0,15612.0,36.0,2416623.0,2406306.0,-32463.0,248806.0,275992.0,13601.0,17788000.0,21000.0,0.0,17767000.0,640261907.0,18236675.0,2995685000.0,2882798451.0,112886549.0,0.46,4.08,3.21,1.94,1.52,2.04,1.24,1.08,2.66,2.24,1.92,1.19,0.67,0.71,74.95,-1.0
2020-03-04,15.8,15.5,15.8,16.0,15.5,85641.0,8937.0,1347967339.0,9.58,0.3,63648755.0,55172000.0,8476755.0,249000.0,0.0,249000.0,227000.0,1517000.0,-1290000.0,64124755.0,56689000.0,7435755.0,19873506776.0,18872341814.0,1001164962.0,296007339.0,251326361.0,44680978.0,911166398.0,902335857.0,8830541.0,21080680513.0,20026004032.0,1054676481.0,1584.0,5120.0,4.0,-3540.0,39312.0,57.0,337.0,0.0,280.0,15892.0,28.0,2418207.0,2411426.0,-36003.0,248863.0,276329.0,13881.0,17019000.0,0.0,0.0,17019000.0,657280907.0,18769218.0,3012704000.0,2882798451.0,129905549.0,0.46,4.08,3.21,1.94,1.52,2.04,1.24,1.08,2.66,2.24,1.92,1.19,0.67,0.71,74.95,-1.0
2020-03-05,15.7,16.0,15.7,16.05,15.7,59085.0,11445.0,937378460.0,5.16,-0.1,27694724.0,44855030.0,-17160306.0,0.0,255000.0,-255000.0,1168000.0,264000.0,904000.0,28862724.0,45374030.0,-16511306.0,19901201500.0,18917196844.0,984004656.0,296007339.0,251581361.0,44425978.0,912334398.0,902599857.0,9734541.0,21109543237.0,20071378062.0,1038165175.0,3631.0,1228.0,15.0,2388.0,41700.0,161.0,1039.0,15.0,863.0,16755.0,2.0,2421838.0,2412654.0,-33615.0,249024.0,277368.0,14744.0,13054000.0,0.0,0.0,13054000.0,670334907.0,19120185.0,3025758000.0,2882798451.0,142959549.0,0.46,4.08,3.21,1.94,1.52,2.04,1.24,1.08,2.66,2.24,1.92,1.19,0.67,0.71,74.95,-1.0
2020-03-06,15.45,15.55,15.45,15.6,15.4,72732.0,10057.0,1125902964.0,7.23,-0.25,32519043.0,58723038.0,-26203995.0,46000.0,500000.0,-454000.0,488000.0,1295000.0,-807000.0,33053043.0,60518038.0,-27464995.0,19933720543.0,18975919882.0,957800661.0,296053339.0,252081361.0,43971978.0,912822398.0,903894857.0,8927541.0,21142596280.0,20131896100.0,1010700180.0,6123.0,2122.0,89.0,3912.0,45612.0,278.0,123.0,0.0,-155.0,16600.0,0.0,2427961.0,2414776.0,-29703.0,249302.0,277491.0,14589.0,9483000.0,0.0,0.0,9483000.0,679817907.0,19234604.0,3035241000.0,2882798451.0,152442549.0,0.46,4.1,3.23,1.94,1.54,2.04,1.25,1.09,2.67,2.25,1.94,1.17,0.67,0.72,74.84,-1.0
2020-03-09,15.05,15.15,15.05,15.15,14.95,82969.0,11252.0,1248213166.0,7.37,-0.4,33693000.0,55497756.0,-21804756.0,382000.0,0.0,382000.0,1420000.0,543000.0,877000.0,35495000.0,56040756.0,-20545756.0,19967413543.0,19031417638.0,935995905.0,296435339.0,252081361.0,44353978.0,914242398.0,904437857.0,9804541.0,21178091280.0,20187936856.0,990154424.0,2284.0,2874.0,1.0,-591.0,45021.0,553.0,159.0,1733.0,-2127.0,14473.0,20.0,2430245.0,2417650.0,-30294.0,249855.0,277650.0,12462.0,12696000.0,0.0,0.0,12696000.0,692513907.0,19699561.0,3047937000.0,2882798451.0,165138549.0,0.46,4.1,3.23,1.94,1.54,2.04,1.25,1.09,2.67,2.25,1.94,1.17,0.67,0.72,74.84,0.0
2020-03-10,14.95,14.95,14.95,15.25,14.8,82904.0,12083.0,1240800754.0,6.86,-0.1,31204000.0,61519589.0,-30315589.0,12000.0,0.0,12000.0,2942000.0,719000.0,2223000.0,34158000.0,62238589.0,-28080589.0,19998617543.0,19092937227.0,905680316.0,296447339.0,252081361.0,44365978.0,917184398.0,905156857.0,12027541.0,21212249280.0,20250175445.0,962073835.0,6121.0,1164.0,33.0,4924.0,49945.0,840.0,47.0,667.0,-1460.0,13013.0,30.0,2436366.0,2418814.0,-25370.0,250695.0,277697.0,11002.0,14007000.0,864000.0,0.0,13143000.0,705656907.0,20249929.0,3061944000.0,2883662451.0,178281549.0,0.46,4.1,3.23,1.94,1.54,2.04,1.25,1.09,2.67,2.25,1.94,1.17,0.67,0.72,74.84,0.0
2020-03-11,14.8,15.0,14.8,15.05,14.8,55553.0,9782.0,829658907.0,5.68,-0.15,22300948.0,42664000.0,-20363052.0,10000.0,0.0,10000.0,61000.0,1717000.0,-1656000.0,22371948.0,44381000.0,-22009052.0,20020918491.0,19135601227.0,885317264.0,296457339.0,252081361.0,44375978.0,917245398.0,906873857.0,10371541.0,21234621228.0,20294556445.0,940064783.0,2946.0,1734.0,9.0,1203.0,51148.0,105.0,333.0,2159.0,-1931.0,11082.0,8.0,2439312.0,2420548.0,-24167.0,250800.0,278030.0,9071.0,7674000.0,815000.0,0.0,6859000.0,712515907.0,20516689.0,3069618000.0,2884477451.0,185140549.0,0.46,4.1,3.23,1.94,1.54,2.04,1.25,1.09,2.67,2.25,1.94,1.17,0.67,0.72,74.84,0.0
2020-03-12,14.35,14.6,14.35,14.65,13.85,138258.0,14585.0,1967829036.0,9.48,-0.45,85098594.0,88277926.0,-3179332.0,108000.0,2800000.0,-2692000.0,2441000.0,1854000.0,587000.0,87647594.0,92931926.0,-5284332.0,20106017085.0,19223879153.0,882137932.0,296565339.0,254881361.0,41683978.0,919686398.0,908727857.0,10958541.0,21322268822.0,20387488371.0,934780451.0,2255.0,7563.0,7.0,-5315.0,45833.0,1851.0,903.0,154.0,-1102.0,9980.0,54.0,2441567.0,2428111.0,-29482.0,252651.0,278933.0,7969.0,20554000.0,0.0,0.0,20554000.0,733069907.0,21588101.0,3090172000.0,2884477451.0,205694549.0,0.46,4.1,3.23,1.94,1.54,2.04,1.25,1.09,2.67,2.25,1.94,1.17,0.67,0.72,74.84,0.0
2020-03-13,14.05,13.7,14.05,14.3,13.65,211904.0,18705.0,2932821828.0,11.33,-0.3,163724000.0,160857544.0,2866456.0,754000.0,3465000.0,-2711000.0,3555000.0,4543000.0,-988000.0,168033000.0,168865544.0,-832544.0,20269741085.0,19384736697.0,885004388.0,297319339.0,258346361.0,38972978.0,923241398.0,913270857.0,9970541.0,21490301822.0,20556353915.0,933947907.0,2713.0,2821.0,76.0,-184.0,45649.0,1201.0,738.0,0.0,-463.0,9517.0,89.0,2444280.0,2430932.0,-29666.0,253852.0,279671.0,7506.0,15576000.0,0.0,0.0,15576000.0,748645907.0,22328590.0,3105748000.0,2884477451.0,221270549.0,0.46,4.12,3.24,1.96,1.56,2.06,1.26,1.09,2.69,2.29,1.94,1.14,0.74,0.75,74.62,0.0
2020-03-16,13.9,14.0,13.9,14.1,13.75,81036.0,9086.0,1125189057.0,8.92,-0.15,64600000.0,61479904.0,3120096.0,277000.0,38000.0,239000.0,1422000.0,1350000.0,72000.0,66299000.0,62867904.0,3431096.0,20334341085.0,19446216601.0,888124484.0,297596339.0,258384361.0,39211978.0,924663398.0,914620857.0,10042541.0,21556600822.0,20619221819.0,937379003.0,1108.0,1866.0,2.0,-760.0,44889.0,446.0,194.0,0.0,-252.0,9265.0,17.0,2445388.0,2432798.0,-30426.0,254298.0,279865.0,7254.0,1935000.0,922000.0,0.0,1013000.0,749658907.0,22453460.0,3107683000.0,2885399451.0,222283549.0,0.46,4.12,3.24,1.96,1.56,2.06,1.26,1.09,2.69,2.29,1.94,1.14,0.74,0.75,74.62,0.0
2020-03-17,13.75,13.75,13.75,14.0,13.65,147402.0,12799.0,2032173969.0,11.52,-0.15,119662622.0,128992696.0,-9330074.0,295000.0,0.0,295000.0,2258000.0,1393000.0,865000.0,122215622.0,130385696.0,-8170074.0,20454003707.0,19575209297.0,878794410.0,297891339.0,258384361.0,39506978.0,926921398.0,916013857.0,10907541.0,21678816444.0,20749607515.0,929208929.0,1947.0,1235.0,17.0,695.0,45584.0,538.0,467.0,3093.0,-3164.0,6101.0,42.0,2447335.0,2434033.0,-29731.0,254836.0,280332.0,4090.0,1450000.0,6330000.0,0.0,-4880000.0,744778907.0,23170956.0,3109133000.0,2891729451.0,217403549.0,0.46,4.12,3.24,1.96,1.56,2.06,1.26,1.09,2.69,2.29,1.94,1.14,0.74,0.75,74.62,0.0
2020-03-18,13.8,13.8,13.8,14.0,13.75,90628.0,11308.0,1253166496.0,8.01,0.05,75769281.0,71936786.0,3832495.0,160000.0,0.0,160000.0,2008000.0,3366000.0,-1358000.0,77937281.0,75302786.0,2634495.0,20529772988.0,19647146083.0,882626905.0,298051339.0,258384361.0,39666978.0,928929398.0,919379857.0,9549541.0,21756753725.0,20824910301.0,931843424.0,1036.0,1932.0,11.0,-907.0,44677.0,359.0,131.0,2591.0,-2819.0,3282.0,32.0,2448371.0,2435965.0,-30638.0,255195.0,280463.0,1271.0,8103000.0,1215000.0,0.0,6888000.0,751666907.0,7789779.0,3117236000.0,2892944451.0,224291549.0,0.46,4.12,3.24,1.96,1.56,2.06,1.26,1.09,2.69,2.29,1.94,1.14,0.74,0.75,74.62,0.0
2020-03-19,13.7,13.75,13.7,13.8,13.1,176799.0,15451.0,2380210214.0,11.44,-0.1,151595559.0,112939515.0,38656044.0,2199000.0,51000.0,2148000.0,1141000.0,2314000.0,-1173000.0,154935559.0,115304515.0,39631044.0,20681368547.0,19760085598.0,921282949.0,300250339.0,258435361.0,41814978.0,930070398.0,921693857.0,8376541.0,21911689284.0,20940214816.0,971474468.0,2808.0,6435.0,149.0,-3776.0,40901.0,667.0,3194.0,0.0,2527.0,5809.0,274.0,2451179.0,2442400.0,-34414.0,255862.0,283657.0,3798.0,6778000.0,0.0,0.0,6778000.0,758444907.0,8122337.0,3124014000.0,2892944451.0,231069549.0,0.46,4.12,3.24,1.96,1.56,2.06,1.26,1.09,2.69,2.29,1.94,1.14,0.74,0.75,74.62,1.0
2020-03-20,13.85,13.8,13.85,14.4,13.8,158070.0,21336.0,2209400322.0,7.41,0.15,57499509.0,117345289.0,-59845780.0,12000.0,73952.0,-61952.0,2784000.0,1194000.0,1590000.0,60295509.0,118613241.0,-58317732.0,20738868056.0,19877430887.0,861437169.0,300262339.0,258509313.0,41753026.0,932854398.0,922887857.0,9966541.0,21971984793.0,21058828057.0,913156736.0,7291.0,1011.0,11.0,6269.0,47170.0,2566.0,134.0,0.0,-2432.0,3377.0,411.0,2458470.0,2443411.0,-28145.0,258428.0,283791.0,1366.0,7874000.0,2560000.0,-81000.0,5314000.0,763677907.0,8123531.0,3131888000.0,2895504451.0,236383549.0,0.46,4.1,3.22,1.94,1.55,2.05,1.25,1.08,2.67,2.27,1.92,1.2,0.68,0.81,74.72,1.0
2020-03-23,13.75,13.55,13.75,13.85,13.5,59406.0,9419.0,812761253.0,6.31,-0.1,49595000.0,37348972.0,12246028.0,123000.0,0.0,123000.0,599000.0,1353000.0,-754000.0,50317000.0,38701972.0,11615028.0,20788463056.0,19914779859.0,873683197.0,300385339.0,258509313.0,41876026.0,933453398.0,924240857.0,9212541.0,22022301793.0,21097530029.0,924771764.0,637.0,2171.0,2.0,-1536.0,45634.0,194.0,892.0,2.0,696.0,4073.0,37.0,2459107.0,2445582.0,-29681.0,258622.0,284683.0,2062.0,3286000.0,4150000.0,0.0,-864000.0,762813907.0,8054522.0,3135174000.0,2899654451.0,235519549.0,0.46,4.1,3.22,1.94,1.55,2.05,1.25,1.08,2.67,2.27,1.92,1.2,0.68,0.81,74.72,1.0
2020-03-24,13.85,14.05,13.85,14.15,13.8,114641.0,14109.0,1595333608.0,8.13,0.1,77702000.0,74977342.0,2724658.0,8000.0,14452000.0,-14444000.0,436000.0,282000.0,154000.0,78146000.0,89711342.0,-11565342.0,20866165056.0,19989757201.0,876407855.0,300393339.0,272961313.0,27432026.0,933889398.0,924522857.0,9366541.0,22100447793.0,21187241371.0,913206422.0,2266.0,952.0,28.0,1286.0,46920.0,205.0,5.0,0.0,-200.0,3873.0,12.0,2461373.0,2446534.0,-28395.0,258827.0,284688.0,1862.0,6859000.0,0.0,0.0,6859000.0,769672907.0,8289306.0,3142033000.0,2899654451.0,242378549.0,0.46,4.1,3.22,1.94,1.55,2.05,1.25,1.08,2.67,2.27,1.92,1.2,0.68,0.81,74.72,1.0
2020-03-25,14.1,14.05,14.1,14.35,13.95,187932.0,17998.0,2663715374.0,10.44,0.25,112405047.0,153237728.0,-40832681.0,107000.0,0.0,107000.0,198000.0,960000.0,-762000.0,112710047.0,154197728.0,-41487681.0,20978570103.0,20142994929.0,835575174.0,300500339.0,272961313.0,27539026.0,934087398.0,925482857.0,8604541.0,22213157840.0,21341439099.0,871718741.0,4254.0,3356.0,14.0,884.0,47804.0,139.0,70.0,0.0,-69.0,3804.0,9.0,2465627.0,2449890.0,-27511.0,258966.0,284758.0,1793.0,584000.0,0.0,0.0,584000.0,770256907.0,8633073.0,3142617000.0,2899654451.0,242962549.0,0.46,4.1,3.22,1.94,1.55,2.05,1.25,1.08,2.67,2.27,1.92,1.2,0.68,0.81,74.72,1.0
2020-03-26,14.1,14.15,14.1,14.2,13.95,74645.0,6759.0,1051092068.0,11.04,0.0,53164595.0,52324000.0,840595.0,79501.0,2164000.0,-2084499.0,472000.0,180000.0,292000.0,53716096.0,54668000.0,-951904.0,21031734698.0,20195318929.0,836415769.0,300579840.0,275125313.0,25454527.0,934559398.0,925662857.0,8896541.0,22266873936.0,21396107099.0,870766837.0,967.0,1538.0,4.0,-575.0,47229.0,41.0,46.0,0.0,5.0,3809.0,21.0,2466594.0,2451428.0,-28086.0,259007.0,284804.0,1798.0,38000.0,21060000.0,0.0,-21022000.0,749234907.0,8616728.0,3142655000.0,2920714451.0,221940549.0,0.46,4.1,3.22,1.94,1.55,2.05,1.25,1.08,2.67,2.27,1.92,1.2,0.68,0.81,74.72,1.0
2020-03-27,14.0,14.35,14.0,14.35,13.9,59235.0,8450.0,835651344.0,7.01,-0.1,30605528.0,33915107.0,-3309579.0,16000.0,553000.0,-537000.0,240000.0,825000.0,-585000.0,30861528.0,35293107.0,-4431579.0,21062340226.0,20229234036.0,833106190.0,300595840.0,275678313.0,24917527.0,934799398.0,926487857.0,8311541.0,22297735464.0,21431400206.0,866335258.0,1987.0,2240.0,11.0,-264.0,46965.0,353.0,6.0,60.0,-407.0,3402.0,15.0,2468581.0,2453668.0,-28350.0,259360.0,284810.0,1391.0,7973000.0,88242000.0,0.0,-80269000.0,668965907.0,8570248.0,3150628000.0,3008956451.0,141671549.0,0.46,4.12,3.24,1.95,1.56,2.05,1.25,1.09,2.7,2.29,1.92,1.16,0.73,0.78,74.61,1.0
2020-03-30,13.95,13.85,13.95,13.95,13.75,38765.0,3860.0,537712678.0,10.04,-0.05,28633508.0,25818000.0,2815508.0,6000.0,0.0,6000.0,531000.0,91000.0,440000.0,29170508.0,25909000.0,3261508.0,21090973734.0,20255052036.0,835921698.0,300601840.0,275678313.0,24923527.0,935330398.0,926578857.0,8751541.0,22326905972.0,21457309206.0,869596766.0,599.0,2511.0,0.0,-1912.0,45053.0,975.0,84.0,0.0,-891.0,2511.0,3.0,2469180.0,2456179.0,-30262.0,260335.0,284894.0,500.0,2505000.0,6098000.0,0.0,-3593000.0,665372907.0,8554446.0,3153133000.0,3015054451.0,138078549.0,0.46,4.12,3.24,1.95,1.56,2.05,1.25,1.09,2.7,2.29,1.92,1.16,0.73,0.78,74.61,1.0
2020-03-31,13.65,14.35,13.65,14.35,13.65,79000.0,7970.0,1099709559.0,9.91,-0.3,51373975.0,64847975.0,-13474000.0,0.0,783000.0,-783000.0,1230000.0,1014000.0,216000.0,52603975.0,66644975.0,-14041000.0,21142347709.0,20319900011.0,822447698.0,300601840.0,276461313.0,24140527.0,936560398.0,927592857.0,8967541.0,22379509947.0,21523954181.0,855555766.0,2017.0,553.0,7.0,1457.0,46510.0,1368.0,4.0,36.0,-1400.0,1111.0,6.0,2471197.0,2456732.0,-28805.0,261703.0,284898.0,-900.0,3602000.0,7468000.0,0.0,-3866000.0,661506907.0,8684348.0,3156735000.0,3022522451.0,134212549.0,0.46,4.12,3.24,1.95,1.56,2.05,1.25,1.09,2.7,2.29,1.92,1.16,0.73,0.78,74.61,1.0
2020-04-01,13.8,13.85,13.8,13.85,13.65,48954.0,6157.0,673209888.0,7.95,0.15,35118013.0,38058779.0,-2940766.0,20000.0,0.0,20000.0,309000.0,506000.0,-197000.0,35447013.0,38564779.0,-3117766.0,21177465722.0,20357958790.0,819506932.0,300621840.0,276461313.0,24160527.0,936869398.0,928098857.0,8770541.0,22414956960.0,21562518960.0,852438000.0,1379.0,859.0,397.0,123.0,46633.0,1056.0,0.0,54.0,-1110.0,1.0,0.0,2472576.0,2457591.0,-28682.0,262759.0,284898.0,-2010.0,1410000.0,26826000.0,0.0,-25416000.0,636090907.0,8700351.0,3158145000.0,3049348451.0,108796549.0,0.46,4.13,3.25,1.95,1.56,2.06,1.25,1.09,2.71,2.31,1.94,1.13,0.73,0.78,74.56,1.0
2020-04-06,14.1,13.95,14.1,14.1,13.8,75417.0,7578.0,1053322856.0,9.95,0.3,67400149.0,58617839.0,8782310.0,48000.0,0.0,48000.0,1852000.0,599000.0,1253000.0,69300149.0,59216839.0,10083310.0,21244865871.0,20416576629.0,828289242.0,300669840.0,276461313.0,24208527.0,938721398.0,928697857.0,10023541.0,22484257109.0,21621735799.0,862521310.0,562.0,1931.0,1.0,-1370.0,45263.0,0.0,0.0,1.0,-1.0,0.0,0.0,2473138.0,2459522.0,-30052.0,262759.0,284898.0,-2011.0,1168000.0,76787000.0,0.0,-75619000.0,560471907.0,8851434.0,3159313000.0,3126135451.0,33177549.0,0.46,4.13,3.25,1.95,1.56,2.06,1.25,1.09,2.71,2.31,1.94,1.13,0.73,0.78,74.56,1.0
2020-04-07,14.15,14.25,14.15,14.3,13.95,112835.0,8442.0,1591981089.0,13.37,0.05,86729526.0,97675763.0,-10946237.0,0.0,1507000.0,-1507000.0,1811000.0,335000.0,1476000.0,88540526.0,99517763.0,-10977237.0,21331595397.0,20514252392.0,817343005.0,300669840.0,277968313.0,22701527.0,940532398.0,929032857.0,11499541.0,22572797635.0,21721253562.0,851544073.0,1861.0,2476.0,45.0,-660.0,44603.0,0.0,0.0,0.0,0.0,0.0,0.0,2474999.0,2461998.0,-30712.0,262759.0,284898.0,-2011.0,8851000.0,37404000.0,0.0,-28553000.0,531918907.0,9083776.0,3168164000.0,3163539451.0,4624549.0,0.46,4.13,3.25,1.95,1.56,2.06,1.25,1.09,2.71,2.31,1.94,1.13,0.73,0.78,74.56,1.0
2020-04-08,14.2,14.15,14.2,14.3,14.1,70020.0,9495.0,994587911.0,7.37,0.05,49328531.0,47096000.0,2232531.0,0.0,1441000.0,-1441000.0,569000.0,489000.0,80000.0,49897531.0,49026000.0,871531.0,21380923928.0,20561348392.0,819575536.0,300669840.0,279409313.0,21260527.0,941101398.0,929521857.0,11579541.0,22622695166.0,21770279562.0,852415604.0,2303.0,2224.0,2.0,77.0,44680.0,0.0,0.0,0.0,0.0,0.0,0.0,2477302.0,2464222.0,-30635.0,262759.0,284898.0,-2011.0,2787000.0,92982000.0,0.0,-90195000.0,441723907.0,9228601.0,3170951000.0,3256521451.0,-85570451.0,0.46,4.13,3.25,1.95,1.56,2.06,1.25,1.09,2.71,2.31,1.94,1.13,0.73,0.78,74.56,1.0
2020-04-09,14.2,14.3,14.2,14.4,14.1,40473.0,6537.0,576200202.0,6.19,0.0,19731097.0,24614000.0,-4882903.0,9000.0,570000.0,-561000.0,373000.0,371000.0,2000.0,20113097.0,25555000.0,-5441903.0,21400655025.0,20585962392.0,814692633.0,300678840.0,279979313.0,20699527.0,941474398.0,929892857.0,11581541.0,22642808263.0,21795834562.0,846973701.0,3310.0,2103.0,15.0,1192.0,45872.0,0.0,162.0,0.0,162.0,162.0,134.0,2480612.0,2466325.0,-29443.0,262759.0,285060.0,-1849.0,13000.0,27011000.0,0.0,-26998000.0,414725907.0,9202062.0,3170964000.0,3283532451.0,-112568451.0,0.46,4.13,3.25,1.95,1.56,2.06,1.25,1.09,2.71,2.31,1.94,1.13,0.73,0.78,74.56,1.0
2020-04-10,14.3,14.25,14.3,14.3,14.15,23315.0,3591.0,331496847.0,6.49,0.1,13051399.0,7850903.0,5200496.0,31000.0,400000.0,-369000.0,260000.0,343000.0,-83000.0,13342399.0,8593903.0,4748496.0,21413706424.0,20593813295.0,819893129.0,300709840.0,280379313.0,20330527.0,941734398.0,930235857.0,11498541.0,22656150662.0,21804428465.0,851722197.0,2933.0,1055.0,11.0,1867.0,47739.0,32.0,78.0,0.0,46.0,208.0,7.0,2483545.0,2467380.0,-27576.0,262791.0,285138.0,-1803.0,101000.0,35662000.0,0.0,-35561000.0,379164907.0,9149275.0,3171065000.0,3319194451.0,-148129451.0,0.44,4.01,3.16,1.9,1.53,2.0,1.22,1.07,2.65,2.26,1.9,1.1,0.72,0.76,75.2,1.0
2020-04-13,14.8,14.45,14.8,15.1,14.4,94375.0,15717.0,1389318115.0,6.0,0.5,30037100.0,33553025.0,-3515925.0,3945000.0,130673.0,3814327.0,4567000.0,1065000.0,3502000.0,38549100.0,34748698.0,3800402.0,21443743524.0,20627366320.0,816377204.0,304654840.0,280509986.0,24144854.0,946301398.0,931300857.0,15000541.0,22694699762.0,21839177163.0,855522599.0,13707.0,7562.0,11.0,6134.0,53873.0,0.0,692.0,0.0,692.0,900.0,32.0,2497252.0,2474942.0,-21442.0,262791.0,285830.0,-1111.0,5399000.0,8143000.0,0.0,-2744000.0,376420907.0,9304984.0,3176464000.0,3327337451.0,-150873451.0,0.44,4.01,3.16,1.9,1.53,2.0,1.22,1.07,2.65,2.26,1.9,1.1,0.72,0.76,75.2,1.0
2020-04-14,15.15,15.05,15.15,15.15,14.85,70873.0,11462.0,1062777698.0,6.18,0.35,39141263.0,35683289.0,3457974.0,32000.0,994000.0,-962000.0,3963000.0,1598000.0,2365000.0,43136263.0,38275289.0,4860974.0,21482884787.0,20663049609.0,819835178.0,304686840.0,281503986.0,23182854.0,950264398.0,932898857.0,17365541.0,22737836025.0,21877452452.0,860383573.0,7943.0,7762.0,14.0,167.0,54040.0,95.0,514.0,0.0,419.0,1319.0,19.0,2505195.0,2482704.0,-21275.0,262886.0,286344.0,-692.0,54000.0,12876000.0,0.0,-12822000.0,363598907.0,9270267.0,3176518000.0,3340213451.0,-163695451.0,0.44,4.01,3.16,1.9,1.53,2.0,1.22,1.07,2.65,2.26,1.9,1.1,0.72,0.76,75.2,0.0
2020-04-15,15.1,15.15,15.1,15.2,14.9,76800.0,18035.0,1153667281.0,4.26,-0.05,36383843.0,37220571.0,-836728.0,0.0,2078000.0,-2078000.0,742000.0,2935000.0,-2193000.0,37125843.0,42233571.0,-5107728.0,21519268630.0,20700270180.0,818998450.0,304686840.0,283581986.0,21104854.0,951006398.0,935833857.0,15172541.0,22774961868.0,21919686023.0,855275845.0,4018.0,7963.0,28.0,-3973.0,50067.0,234.0,290.0,42.0,14.0,1333.0,83.0,2509213.0,2490667.0,-25248.0,263120.0,286634.0,-678.0,1090000.0,32022000.0,0.0,-30932000.0,332666907.0,9194175.0,3177608000.0,3372235451.0,-194627451.0,0.44,4.01,3.16,1.9,1.53,2.0,1.22,1.07,2.65,2.26,1.9,1.1,0.72,0.76,75.2,0.0
2020-04-16,14.9,14.85,14.9,15.1,14.8,55714.0,9618.0,831927500.0,5.79,-0.2,33708352.0,35978000.0,-2269648.0,8000.0,15000.0,-7000.0,505000.0,1179000.0,-674000.0,34221352.0,37172000.0,-2950648.0,21552976982.0,20736248180.0,816728802.0,304694840.0,283596986.0,21097854.0,951511398.0,937012857.0,14498541.0,22809183220.0,21956858023.0,852325197.0,3987.0,4795.0,1.0,-809.0,49258.0,202.0,362.0,0.0,160.0,1493.0,25.0,2513200.0,2495462.0,-26057.0,263322.0,286996.0,-518.0,9194000.0,986000.0,0.0,8208000.0,340874907.0,9084656.0,3186802000.0,3373221451.0,-186419451.0,0.44,4.01,3.16,1.9,1.53,2.0,1.22,1.07,2.65,2.26,1.9,1.1,0.72,0.76,75.2,1.0
2020-04-17,15.05,15.2,15.05,15.45,15.0,102841.0,16568.0,1562964125.0,6.21,0.15,51730000.0,33760325.0,17969675.0,3027000.0,0.0,3027000.0,1306000.0,1575000.0,-269000.0,56063000.0,35335325.0,20727675.0,21604706982.0,20770008505.0,834698477.0,307721840.0,283596986.0,24124854.0,952817398.0,938587857.0,14229541.0,22865246220.0,21992193348.0,873052872.0,6458.0,7636.0,3.0,-1181.0,48077.0,48.0,146.0,0.0,98.0,1591.0,20.0,2519658.0,2503098.0,-27238.0,263370.0,287142.0,-420.0,3043000.0,9263000.0,0.0,-6220000.0,334654907.0,9141989.0,3189845000.0,3382484451.0,-192639451.0,0.44,4.01,3.15,1.89,1.52,1.99,1.21,1.06,2.64,2.26,1.87,1.14,0.73,0.79,75.22,1.0
