date,股價,開盤價,收盤價,最高價,最低價,成交張數,成交筆數,成交金額,成交均張,漲跌幅,買進_外陸資買進股數(不含外資自營商),賣出_外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),買進_投信買進股數,賣出_投信賣出股數,投信買賣超股數,買進_自營商買進股數(自行買賣+避險),賣出_自營商賣出股數(自行買賣+避險),自營商買賣超股數,三大法人買進股數,三大法人賣出股數,三大法人買賣超股數,累計_買進_外陸資買進股數(不含外資自營商),累計_賣出_外陸資賣出股數(不含外資自營商),累計_外陸資買賣超股數(不含外資自營商),累計_買進_投信買進股數,累計_賣出_投信賣出股數,累計_投信買賣超股數,累計_買進_自營商買進股數(自行買賣+避險),累計_賣出_自營商賣出股數(自行買賣+避險),累計_自營商買賣超股數,累計_三大法人買進股數,累計_三大法人賣出股數,累計_三大法人買賣超股數,融資_融資買進(張),融資_融資賣出(張),融資_融資現金償還(張),融資_增減(張),融資_融資今日餘額(張),融券_融券買進(張),融券_融券賣出(張),融券_融券償還(張),融券_增減(張),融券_融券今日餘額(張),資券互抵(張),累計_融資_融資買進(張),累計_融資_融資賣出(張),累計_融資_增減(張),累計_融券_融券買進(張),累計_融券_融券賣出(張),累計_融券_增減(張),借券賣出_當日賣出,借券賣出_當日還券,借券賣出_當日調整,借券賣出_增減,借券賣出_當日餘額,借券賣出_次一營業日可限額,累計_借券賣出_當日賣出,累計_借券賣出_當日還券,累計_借券賣出_增減,1-999(股),"1,000-5,000(股)","5,001-10,000(股)","10,001-15,000(股)","15,001-20,000(股)","20,001-30,000(股)","30,001-40,000(股)","40,001-50,000(股)","50,001-100,000(股)","100,001-200,000(股)","200,001-400,000(股)","400,001-600,000(股)","600,001-800,000(股)","800,001-1,000,000(股)","1,000,001(股)以上"
2018-04-17,81.4,82.4,81.4,82.4,81.35,4325.0,2223.0,352876030.0,1.95,-0.9,167000.0,1497000.0,-1330000.0,10000.0,85000.0,-75000.0,149000.0,1849000.0,-1700000.0,326000.0,3431000.0,-3105000.0,64961812.0,85111717.0,-20149905.0,7271000.0,6935000.0,336000.0,83538000.0,87946000.0,-4408000.0,155770812.0,179992717.0,-24221905.0,69.0,35.0,0.0,34.0,1071.0,10.0,0.0,0.0,-10.0,304.0,0.0,4874.0,4917.0,-62.0,639.0,733.0,47.0,0.0,0.0,0.0,0.0,10091000.0,1249541.0,14101000.0,7960000.0,6141000.0,0.64,11.74,5.1,2.19,1.97,2.35,1.38,1.23,2.96,2.12,2.58,1.79,0.54,0.68,62.64
2018-04-18,81.6,81.6,81.6,82.1,81.35,3739.0,1306.0,305624331.0,2.86,0.2,41000.0,1017000.0,-976000.0,0.0,0.0,0.0,2046000.0,1171000.0,875000.0,2087000.0,2188000.0,-101000.0,65002812.0,86128717.0,-21125905.0,7271000.0,6935000.0,336000.0,85584000.0,89117000.0,-3533000.0,157857812.0,182180717.0,-24322905.0,63.0,22.0,0.0,41.0,1112.0,7.0,0.0,0.0,-7.0,297.0,0.0,4937.0,4939.0,-21.0,646.0,733.0,40.0,0.0,0.0,0.0,0.0,10091000.0,1249702.0,14101000.0,7960000.0,6141000.0,0.64,11.74,5.1,2.19,1.97,2.35,1.38,1.23,2.96,2.12,2.58,1.79,0.54,0.68,62.64
2018-04-19,82.65,81.9,82.65,82.65,81.9,4461.0,1200.0,367816687.0,3.72,1.05,2000.0,186000.0,-184000.0,0.0,0.0,0.0,4115000.0,608000.0,3507000.0,4117000.0,794000.0,3323000.0,65004812.0,86314717.0,-21309905.0,7271000.0,6935000.0,336000.0,89699000.0,89725000.0,-26000.0,161974812.0,182974717.0,-20999905.0,2.0,127.0,0.0,-125.0,987.0,33.0,8.0,0.0,-25.0,272.0,0.0,4939.0,5066.0,-146.0,679.0,741.0,15.0,0.0,883000.0,0.0,-883000.0,9208000.0,1236993.0,14101000.0,8843000.0,5258000.0,0.64,11.74,5.1,2.19,1.97,2.35,1.38,1.23,2.96,2.12,2.58,1.79,0.54,0.68,62.64
2018-04-20,80.75,81.0,80.75,81.1,80.5,9017.0,3705.0,728325834.0,2.43,-1.9,257000.0,104000.0,153000.0,0.0,450000.0,-450000.0,953000.0,8023000.0,-7070000.0,1210000.0,8577000.0,-7367000.0,65261812.0,86418717.0,-21156905.0,7271000.0,7385000.0,-114000.0,90652000.0,97748000.0,-7096000.0,163184812.0,191551717.0,-28366905.0,304.0,24.0,0.0,280.0,1267.0,15.0,0.0,0.0,-15.0,257.0,0.0,5243.0,5090.0,134.0,694.0,741.0,0.0,0.0,8000.0,0.0,-8000.0,9200000.0,1300978.0,14101000.0,8851000.0,5250000.0,0.65,11.73,5.09,2.18,1.97,2.35,1.43,1.25,2.91,2.06,2.43,1.69,0.7,0.53,62.96
2018-04-23,79.95,80.25,79.95,80.45,79.9,10624.0,5274.0,850769704.0,2.01,-0.8,105743.0,5290000.0,-5184257.0,0.0,1050000.0,-1050000.0,432000.0,3524000.0,-3092000.0,537743.0,9864000.0,-9326257.0,65367555.0,91708717.0,-26341162.0,7271000.0,8435000.0,-1164000.0,91084000.0,101272000.0,-10188000.0,163722555.0,201415717.0,-37693162.0,256.0,18.0,0.0,238.0,1505.0,8.0,30.0,0.0,22.0,279.0,0.0,5499.0,5108.0,372.0,702.0,771.0,22.0,971000.0,0.0,0.0,971000.0,10171000.0,1374900.0,15072000.0,8851000.0,6221000.0,0.65,11.73,5.09,2.18,1.97,2.35,1.43,1.25,2.91,2.06,2.43,1.69,0.7,0.53,62.96
2018-04-24,79.55,79.9,79.55,79.95,79.05,16867.0,6924.0,1341875510.0,2.44,-0.4,21000.0,9653000.0,-9632000.0,0.0,1170000.0,-1170000.0,1941000.0,3986000.0,-2045000.0,1962000.0,14809000.0,-12847000.0,65388555.0,101361717.0,-35973162.0,7271000.0,9605000.0,-2334000.0,93025000.0,105258000.0,-12233000.0,165684555.0,216224717.0,-50540162.0,294.0,79.0,0.0,215.0,1720.0,27.0,11.0,0.0,-16.0,263.0,0.0,5793.0,5187.0,587.0,729.0,782.0,6.0,2691000.0,6000.0,0.0,2685000.0,12856000.0,1515257.0,17763000.0,8857000.0,8906000.0,0.65,11.73,5.09,2.18,1.97,2.35,1.43,1.25,2.91,2.06,2.43,1.69,0.7,0.53,62.96
2018-04-25,79.3,79.25,79.3,79.3,78.8,16460.0,7679.0,1301833349.0,2.14,-0.25,2000.0,10120000.0,-10118000.0,0.0,0.0,0.0,769000.0,5097000.0,-4328000.0,771000.0,15217000.0,-14446000.0,65390555.0,111481717.0,-46091162.0,7271000.0,9605000.0,-2334000.0,93794000.0,110355000.0,-16561000.0,166455555.0,231441717.0,-64986162.0,304.0,100.0,0.0,204.0,1924.0,18.0,9.0,0.0,-9.0,254.0,1.0,6097.0,5287.0,791.0,747.0,791.0,-3.0,1915000.0,0.0,0.0,1915000.0,14771000.0,1592344.0,19678000.0,8857000.0,10821000.0,0.65,11.73,5.09,2.18,1.97,2.35,1.43,1.25,2.91,2.06,2.43,1.69,0.7,0.53,62.96
2018-04-26,79.05,79.7,79.05,79.7,78.8,16485.0,6863.0,1305124761.0,2.4,-0.25,12000.0,10224000.0,-10212000.0,0.0,0.0,0.0,1456000.0,5016000.0,-3560000.0,1468000.0,15240000.0,-13772000.0,65402555.0,121705717.0,-56303162.0,7271000.0,9605000.0,-2334000.0,95250000.0,115371000.0,-20121000.0,167923555.0,246681717.0,-78758162.0,453.0,97.0,0.0,356.0,2280.0,12.0,35.0,0.0,23.0,277.0,4.0,6550.0,5384.0,1147.0,759.0,826.0,20.0,1953000.0,0.0,0.0,1953000.0,16724000.0,1658827.0,21631000.0,8857000.0,12774000.0,0.65,11.73,5.09,2.18,1.97,2.35,1.43,1.25,2.91,2.06,2.43,1.69,0.7,0.53,62.96
2018-04-27,79.2,79.6,79.2,79.65,78.8,12395.0,4730.0,979827894.0,2.62,0.15,282000.0,8734000.0,-8452000.0,0.0,0.0,0.0,1163000.0,2607000.0,-1444000.0,1445000.0,11341000.0,-9896000.0,65684555.0,130439717.0,-64755162.0,7271000.0,9605000.0,-2334000.0,96413000.0,117978000.0,-21565000.0,169368555.0,258022717.0,-88654162.0,544.0,64.0,0.0,480.0,2760.0,14.0,156.0,0.0,142.0,419.0,0.0,7094.0,5448.0,1627.0,773.0,982.0,162.0,1628000.0,0.0,0.0,1628000.0,18352000.0,1748624.0,23259000.0,8857000.0,14402000.0,0.63,13.93,6.33,2.82,2.45,2.89,1.73,1.44,3.4,2.4,2.46,1.62,0.51,0.52,57.35
2018-04-30,80.0,79.65,80.0,80.15,79.05,6516.0,2677.0,519421423.0,2.43,0.8,8000.0,1794000.0,-1786000.0,0.0,0.0,0.0,1773000.0,1724000.0,49000.0,1781000.0,3518000.0,-1737000.0,65692555.0,132233717.0,-66541162.0,7271000.0,9605000.0,-2334000.0,98186000.0,119702000.0,-21516000.0,171149555.0,261540717.0,-90391162.0,67.0,146.0,0.0,-79.0,2681.0,6.0,4.0,0.0,-2.0,417.0,4.0,7161.0,5594.0,1548.0,779.0,986.0,160.0,1026000.0,2000.0,0.0,1024000.0,19376000.0,1778725.0,24285000.0,8859000.0,15426000.0,0.63,13.93,6.33,2.82,2.45,2.89,1.73,1.44,3.4,2.4,2.46,1.62,0.51,0.52,57.35
2018-05-02,79.4,80.05,79.4,80.15,79.4,5513.0,2584.0,439622305.0,2.13,-0.6,13060.0,3944000.0,-3930940.0,400000.0,0.0,400000.0,572000.0,666000.0,-94000.0,985060.0,4610000.0,-3624940.0,65705615.0,136177717.0,-70472102.0,7671000.0,9605000.0,-1934000.0,98758000.0,120368000.0,-21610000.0,172134615.0,266150717.0,-94016102.0,72.0,55.0,0.0,17.0,2698.0,1.0,37.0,0.0,36.0,453.0,1.0,7233.0,5649.0,1565.0,780.0,1023.0,196.0,0.0,0.0,0.0,0.0,19376000.0,1778753.0,24285000.0,8859000.0,15426000.0,0.63,13.93,6.33,2.82,2.45,2.89,1.73,1.44,3.4,2.4,2.46,1.62,0.51,0.52,57.35
2018-05-03,78.55,79.05,78.55,79.05,78.35,8823.0,4248.0,694073004.0,2.08,-0.85,3000.0,6258000.0,-6255000.0,6000.0,0.0,6000.0,1176000.0,1263000.0,-87000.0,1185000.0,7521000.0,-6336000.0,65708615.0,142435717.0,-76727102.0,7677000.0,9605000.0,-1928000.0,99934000.0,121631000.0,-21697000.0,173319615.0,273671717.0,-100352102.0,182.0,69.0,1.0,112.0,2810.0,51.0,29.0,0.0,-22.0,431.0,3.0,7415.0,5718.0,1677.0,831.0,1052.0,174.0,600000.0,0.0,0.0,600000.0,19976000.0,1846632.0,24885000.0,8859000.0,16026000.0,0.63,13.93,6.33,2.82,2.45,2.89,1.73,1.44,3.4,2.4,2.46,1.62,0.51,0.52,57.35
2018-05-04,78.95,78.55,78.95,79.0,78.4,3475.0,1860.0,273248775.0,1.87,0.4,0.0,1224000.0,-1224000.0,0.0,0.0,0.0,594000.0,1355000.0,-761000.0,594000.0,2579000.0,-1985000.0,65708615.0,143659717.0,-77951102.0,7677000.0,9605000.0,-1928000.0,100528000.0,122986000.0,-22458000.0,173913615.0,276250717.0,-102337102.0,98.0,93.0,0.0,5.0,2815.0,9.0,4.0,0.0,-5.0,426.0,0.0,7513.0,5811.0,1682.0,840.0,1056.0,169.0,0.0,0.0,0.0,0.0,19976000.0,1852433.0,24885000.0,8859000.0,16026000.0,0.56,13.16,6.13,2.85,2.43,2.81,1.68,1.49,3.28,2.32,2.17,1.53,0.74,0.31,58.45
